Année;Lieux;Discipline;Championnat;Code_Course;Catégorie;Embarcation;Distance;Finale;Position;Temps;Moyenne_Ergo_Bateau;Club1;Club2;Club3;Club4;Rameur1;Rameur2;Rameur3;Rameur4;Rameur5;Rameur6;Rameur7;Rameur8;Barreur
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF1x FFSU;UNIVERSITAIRE;SF1x;1000;FB;2.0;04:36.541;;ASE U LILLE;;;;CHLOÉ DESPLECHIN;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF1x FFSU;UNIVERSITAIRE;SF1x;1000;FB;3.0;04:42.117;;ENSAD NANCY;;;;COLINE CAPITAINE-ROUSSELLE;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2- FFSU;UNIVERSITAIRE;SF2-;1000;FA;1.0;03:45.122;07:30.15;UNIVERSITE PARIS CITE;;;;JULIE BOUTILLIER;VICTORIA VALETTE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2- FFSU;UNIVERSITAIRE;SF2-;1000;FA;2.0;04:02.892;;POLE LEONARD DE VINCI;;;;LISE CHAPARD;LAURELINE JOUSSET-JEAN-THOMAS;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2- FFSU;UNIVERSITAIRE;SF2-;1000;FA;3.0;04:09.520;07:47.40;NANTES SPORT UNIVERSITE;;;;LISA GOHAUD;ELINA LELOU-HAMELIN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2- FFSU;UNIVERSITAIRE;SF2-;1000;FA;4.0;04:41.243;;UT COMPIÈGNE;;;;LISE HUE;LOLA JAJOLET;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;1.0;03:28.944;07:09.05;UNIVERSITE FEDERALE TOULOUSE;;;;ELEA CLOUTIER;MANON AHYEE-LABART;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;2.0;03:29.097;07:10.15;AS INSA DE LYON;;;;JEANNE ROCHE;HELOISE GOUTTENOIRE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;3.0;03:33.677;07:54.50;UNIVERSITÉ LORRAINE;;;;LUCIE GOSSELIN;MAELLE MERDENS;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;4.0;03:43.637;;UNIV PARIS SACLAY;;;;MÉLISSA FLAGEUL;CAROLINE HERMITTE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;5.0;03:46.763;07:36.15;UNIVERSITÉ LORRAINE;;;;ZOE MOREAU;LUCIE POUSSARDIN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FA;6.0;03:47.151;;UNIVERSITE PARIS 1;;;;JULIE EON;FRANCE ORAIN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;1.0;03:46.276;07:54.70;UNIVERSITE DE LYON;;;;BREDEL ALICE;ELODIE NAMIAN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;2.0;03:52.191;;UNIVERSITE GUSTAVE EIFFEL;;;;NELL MOUBRI;EDEN ROZIER-HOUARD;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;3.0;03:55.746;;UNIVERSITÉ LORRAINE;;;;MAELIE RIETH;SANDIE ESTELLE WEBER;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;4.0;04:01.741;07:53.80;UNIVERSITÉ SAVOIE MONT-BLANC;;;;EVA PHILIFERT;JULIE MIRATON;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;5.0;04:04.009;07:32.65;UNIVERSITE FEDERALE TOULOUSE;;;;ZOE MOREAU;COLINE MOUILLART;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FB;6.0;04:06.682;;UNIVERSITÉ DE STRASBOURG;;;;ARTEMISE DESVEAUX;ANNE LATHOUD;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FC;1.0;04:08.270;;AUDENCIA NANTES;;;;MAELLE BATHELLIER;LOU-ANN LE BRUN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF2x FFSU;UNIVERSITAIRE;SF2x;1000;FC;2.0;04:10.900;;UNIVERSITE DE LYON;;;;EVA ROUSSEAU-NOIRAY;MARIE-ALIX BATAILLE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;1.0;03:32.233;07:37.33;UNIVERSITE DE LYON;;;;BREDEL ALICE;ELODIE NAMIAN;SAMUELLE MANILLERE;JULIA PERREARD;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;2.0;03:35.062;07:30.65;UNIVERSITÉ SAVOIE MONT-BLANC;;;;BETTY FUVEL;AUBE GARGANI;HÉLOÏSE GELAS;ELIA PADEY-JULIEN;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;3.0;03:38.516;07:19.35;NANTES SPORT UNIVERSITE;;;;CLARA BRESSON;MAËLYS CARRE;LOU PHILIPPE;LOLA GOESSENS;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;4.0;03:49.545;;NANTES SPORT UNIVERSITE;;;;MONA CARDINEAU-CHEVRET;RACHEL DEFOUILHOUX;LAURA ABSCHEIDT;AGATHE POTTIER;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;5.0;04:13.362;;AGROPARISTECH;;;;SIXTINE D'ALES DE CORBET;ALIX LIARD;LISE MARTIN-LANG;CLÉMENCE PAUMOND;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4- FFSU;UNIVERSITAIRE;SF4-;1000;FA;6.0;04:36.939;;AGROPARISTECH;;;;CAMILLE GASTOU;JADE LE NEILLON ZHU;CHLOÉ JUILLARD;ELEONORE SOISSONS;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;1.0;03:23.071;07:15.50;UNIVERSITÉ LORRAINE;;;;MARION CHAGNOT;VALENTINE CHIPOT;CLÉMENTINE HERRY;JULIE PICHAT;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;2.0;03:27.310;07:30.65;UNIVERSITÉ SAVOIE MONT-BLANC;;;;BETTY FUVEL;AUBE GARGANI;HÉLOÏSE GELAS;ELIA PADEY-JULIEN;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;3.0;03:39.214;;UNIVERSITE FEDERALE TOULOUSE;;;;MELISSA FERRET;LUCIE HIRIART;VEERLE SPOORENBERG;ELEA TOSTAIN;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;4.0;04:03.771;;POLE LEONARD DE VINCI;;;;LISE CHAPARD;MARGAUX GIRONA;LAURELINE JOUSSET-JEAN-THOMAS;JUSTINE RAYNAUD;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;5.0;04:05.331;;UT COMPIÈGNE;;;;OLYMPE BARRAUD;LISE HUE;LOLA JAJOLET;ALBANE PAUPARDIN;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF4x FFSU;UNIVERSITAIRE;SF4x;1000;FA;6.0;04:32.864;;UT COMPIÈGNE;;;;SUZON DELACROIX;FÉLICIE DUPARCHY;SALOMÉ FOURNEL;KAYLA MIMOUN GOUPILLOT;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;1.0;03:19.947;07:24.43;NANTES SPORT UNIVERSITE;;;;NINA BLAIN;MADELEINE CARON;JEANNE BOURY;CLARA BRESSON;MAËLYS CARRE;LOLA GOESSENS;LOU PHILLIPE;KASSANDRA PIVIDORI;MALO JACQ--BODET
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;2.0;03:26.814;07:26.73;UNIVERSITE DE LYON;;;;VANILLE VACHERESSE;JULIETTE DESPRES;MARGAUX DODANE;JEANNE LAGRUT;SAMUELLE MANILLERE;JULIA PERREARD;ROMANE VILLARD;CHLOÉ BRIARD;BREDEL ALICE
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;3.0;03:32.734;;ESSEC BUSINESS SCHOOL;;;;EMMA BARBEAU;LILOU DEGROOTE;CLAIRE DIOT;LUDIVINE DOSSON;CAMILLE FRITZ;ANAELLE LE DONGE;LINYAN LEVEQUE;CHARLOTTE RENAUDIN;MATHIS PINGUET
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;4.0;03:34.973;;HEC;;;;GUILLEMETTE AUPEPIN;VALENTINE RENDU;TARA LEROUX;CLÉMENCE PERENCHIO;CAMILLE DARGENT;AURÉLIA FRANZPFAFFMAN;ELLA ZAGOURY;LOU TORINEAU;ELISE DUBUCHE
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;5.0;03:37.828;;NANTES SPORT UNIVERSITE;;;;MONA CARDINEAU-CHEVRET;RACHEL DEFOUILHOUX;LISA GOHAUD;AXELLE LE DU;ELINA LELOU-HAMELIN;LAURA ABSCHEIDT;CHLOÉ MALIÉ;AGATHE POTTIER;FÉLIX LAFON
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FA;6.0;03:40.358;;AGROPARISTECH;;;;MARILOU DAVID;CELINE GORGUET;CHLOÉ JUILLARD;JADE LE NEILLON ZHU;ALIX LIARD;CAMILLE NOEL;ELEONORE SOISSONS;ELISA VACHON;JULIE BOUTILLIER
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FB;1.0;03:42.142;;UNIVERSITE DE GRENOBLE;;;;ALIZÉE LAPIERRE;EMA CORREIA PEIXOTO;ROMY FOLEY;CONSTANCE MATHEY;JULIE MATHON;MARGOT PARMENTIER;AMINA SAIDI;ANNA TORRES;EMILIE-JEANNE VILLARD
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FB;2.0;03:49.674;;ESCP BUSINESS SCHOOL;;;;LINDA MANZONI;OMBELINE BIZARD;CARLA FILIPPI;ROXANE LEGENT;HAIMING LU;JULIA SALESSE;MADELEINE TEULLE;BLANCHE VANOYE;BENJAMIN KALFON
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FB;3.0;03:57.177;;CENTRALESUPELEC SPORT;;;;CAMILLE BARRAL;EMMA GOMBAUD;JEANNE GOMEZ-MERCIER;ANNE GUILLERMIT;MORGAN BUFF;EGLANTINE HOPPENOT;MARIANNE PRAT;ELISE VEYRAT;HELOISE ROUILLON
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FB;4.0;04:05.252;;HEC;;;;ZÉLIE ROUILLET;FLORE LOISEAU;SANDRINE PHEMIUS;ALICE DUNET;CLÉMENCE PIERSON;MARIANNE LACASSIN;PAULINE METZ;LOUISE VAN KALMTHOUT;THOMAS FOURIER
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SF8+ FFSU;UNIVERSITAIRE;SF8+;1000;FB;5.0;04:10.460;;ESSEC BUSINESS SCHOOL;;;;SUZANNE BLIN;PAULA BOBKO;INES CHAMPAULT;ONDINE HEIM;JEANNE HOGENHUIS;SAYO MATSUMOTO;JEANNE PORTAL;JULIE SALAT;JUSTINE BESSON
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;1.0;03:29.440;06:23.30;UT COMPIÈGNE;;;;SACHA BERNARD;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;2.0;03:29.988;;DAUPHINE PSL;;;;LEO COIGNARD;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;3.0;03:32.587;;NANTES SPORT UNIVERSITE;;;;MAEL AIT KHELIFA MALLET;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;4.0;03:34.088;06:33.30;AS UNIVERSITÉ CAEN NORMANDIE;;;;ETWANN LE TROCQUER;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;5.0;03:41.626;;UNIVERSITÉ SAVOIE MONT-BLANC;;;;MAXIME TORRES;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FA;6.0;03:45.504;06:35.30;AS INSA DE LYON;;;;ARNAUD BOUDRANDI-SAJ;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;1.0;03:41.801;06:25.60;ASSOCIATION SPORTIVE ROUEN UNIVERSITE NORMANDIE;;;;LOUIS BARET;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;2.0;03:49.995;;CENTRALE NANTES;;;;JULIEN MICHOT;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;3.0;03:52.154;;UNIVERSITÉ DE STRASBOURG;;;;ELIAS HATZENBERGER;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;4.0;03:54.048;;UNIV PARIS SACLAY;;;;ALI ATRI MHAMMEDI;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;5.0;03:54.329;07:03.60;AS UPHF VALENCIENNES;;;;ROMAN PATRAS;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FB;6.0;03:55.386;07:24.50;SITE DE LIGUE DE PARIS;;;;THOMAS PEDRON;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;1.0;03:54.529;06:58.10;UNIVERSITÉ LORRAINE;;;;JUSTIN RENAUX;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;2.0;03:57.168;;UNIVERSITE DE GRENOBLE;;;;THOMAS FOURIER;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;3.0;03:57.485;;KEDGE BUSINESS SCHOOL;;;;FABIAN LUDWIG;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;4.0;03:57.581;06:25.00;NANTES SPORT UNIVERSITE;;;;EWEN SAVARY;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;5.0;04:08.958;;INSTITUT OPTIQUE GRADUATE SCHOOL;;;;MAEL GRAVOUEILLE;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FC;6.0;04:12.879;;UNIVERSITÉ LORRAINE;;;;MATTHIAS NORMAND;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FD;1.0;04:28.035;;CESI NANCY;;;;LÉO DEFRAIN;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH1x FFSU;UNIVERSITAIRE;SH1x;1000;FD;2.0;05:03.409;;UNIVERSITE PARIS 1;;;;SYLVAIN CARRAZ;;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2- FFSU;UNIVERSITAIRE;SH2-;1000;FA;1.0;03:23.622;06:26.40;UNIVERSITE FEDERALE TOULOUSE;;;;FLAVIEN ALCAZAR;TADEO MENANT GONZALEZ;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2- FFSU;UNIVERSITAIRE;SH2-;1000;FA;2.0;03:28.382;06:35.30;ASU RENNES;;;;TOBIAS BOUDON;ARNAUD LEFEVRE--CLAUDE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2- FFSU;UNIVERSITAIRE;SH2-;1000;FA;3.0;03:29.642;06:43.55;UNIVERSITÉ SAVOIE MONT-BLANC;;;;BAPTISTE CATIN-RICHEZ;JOHAN EYMIN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2- FFSU;UNIVERSITAIRE;SH2-;1000;FA;4.0;04:15.196;;LYCÉE AGRICOLE CHATEAU-SALINS;;;;QUENTIN BODIN;ROBIN PICAUT;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;1.0;03:12.577;06:21.40;UNIVERSITÉ DE STRASBOURG;;;;CAMILLE FAIVRE-PILLIEN;JULIAN SEVOZ;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;2.0;03:14.549;06:17.40;UNIVERSITE FEDERALE TOULOUSE;;;;ZACCHARIE LETUFFE;MARIN PRADEL DE LAMAZE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;3.0;03:15.015;06:26.40;UNIVERSITE FEDERALE TOULOUSE;;;;FLAVIEN ALCAZAR;TADEO MENANT GONZALEZ;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;4.0;03:17.446;06:24.20;NANTES SPORT UNIVERSITE;;;;CHAZE ANTOINE;ZADIG BREGEON;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;5.0;03:19.127;06:24.20;UNIVERSITE GUSTAVE EIFFEL;;;;PIERRE PICQUET EGLY;SACHA WYNTEIN;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FA;6.0;03:24.410;06:35.30;ASU RENNES;;;;TOBIAS BOUDON;ARNAUD LEFEVRE--CLAUDE;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;1.0;03:17.282;06:15.30;AS INSA DE LYON;;;;NOÉ BASSET;MAXIME VICOT;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;2.0;03:35.380;06:47.00;UNIVERSITE DE LYON;;;;GABIN DESMOLLES;PIERRE-MALO GUIGAL;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;3.0;03:37.541;;AUDENCIA NANTES;;;;THIMOTÉ CLERC;TANCRÈDE PETIT DE SERVINS;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;4.0;03:50.300;;LYCÉE AGRICOLE CHATEAU-SALINS;;;;QUENTIN BODIN;ROBIN PICAUT;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;5.0;03:53.767;;UT COMPIÈGNE;;;;BENOIT BARROIS;ERWANN LEON;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH2x FFSU;UNIVERSITAIRE;SH2x;1000;FB;6.0;04:02.998;;UNIVERSITÉ LORRAINE;;;;JOSÉ CARLOS MARTINEZ ROSALES;JOSHUA WILLIAMS;;;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FA;1.0;03:01.778;06:30.55;UNIVERSITE DE GRENOBLE;;;;NATHAN CHIABERTO;FRIDOLIN LUDWIG;FREDERIC LUDWIG;AUREL MISTRETTA CAZZARO;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FA;2.0;03:03.716;06:23.00;UNIVERSITÉ LORRAINE;;;;JULES BEL-MOUCHARD;GIULIO CERESOLI;THÉOPHILE MONGIN;VALENTIN ROUVEAU;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FA;3.0;03:04.075;06:22.18;AS INSA DE LYON;;;;NICOLAS ARMENJON;ARNAUD BOUDRANDI-SAJ;LOUIS MERDENS;MAXIME VICOT;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FA;4.0;03:17.238;06:36.60;UNIVERSITÉ SAVOIE MONT-BLANC;;;;HUGO ENCRENAZ;MAXIME TORRES;ANTOINE TRIBOUT;MARCEAU VECHE;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FA;5.0;03:18.246;;UNIVERSITE DE LYON;;;;CYPRIEN BOCHARD--OCZKOWSKI;BAPTISTE LEBEL;MALO GUIGAL;HUGO TARSITANO--RENZETTI;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FB;1.0;03:32.068;;POLE LEONARD DE VINCI;;;;AUGUSTIN LEGROS;BAPTISTE LORIOT;PAUL QUILBEUF;MAXIME RANNOU;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4- FFSU;UNIVERSITAIRE;SH4-;1000;FB;2.0;03:51.240;;ESCP BUSINESS SCHOOL;;;;THOMAS DESORMAIS;JULIEN LENAIN;ALEXIS LLORENS;PAUL DAGUENEL;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4x FFSU;UNIVERSITAIRE;SH4x;1000;FA;1.0;02:56.163;06:14.35;UNIVERSITÉ LORRAINE;;;;GIULIO CAMPINA;PIERRE MOLINS;ARTHUR MOCKELS;ARTHUR RIBEIRO;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4x FFSU;UNIVERSITAIRE;SH4x;1000;FA;2.0;03:02.700;06:21.43;AS INSA DE LYON;;;;NICOLAS ARMENJON;JULES GOUTIERE;PAUL GRÉMION;LOUIS MERDENS;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4x FFSU;UNIVERSITAIRE;SH4x;1000;FA;3.0;03:08.112;06:26.60;UNIVERSITE DE LYON;;;;PIERRE ALOUI;MAXENCE ASSIER;CYPRIEN BOCHARD--OCZKOWSKI;BAPTISTE LEBEL;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4x FFSU;UNIVERSITAIRE;SH4x;1000;FA;4.0;03:11.100;06:48.30;UNIVERSITE DE LYON;;;;TOM POIREL;MAXIME PUTET DUTHIL;TOM DUFOSSE;HUGO TARSITANO--RENZETTI;;;;;
2026;Pont-à-Mousson;UNSS/FFSU;Championnats de France UNSS et FFSU;SH4x FFSU;UNIVERSITAIRE;SH4x;1000;FA;5.0;03:29.229;;UNIVERSITE FEDERALE TOULOUSE;;;;CLÉMENT FORMERY;TATE MAYO;LOUIS RABDEAU;PAUL-ETIENNE RETAUX;;;;;
